filename,announcement_number,asx_code,exchange,sensitive,headline,rec_type,rec_date,rec_time,rel_date,rel_time,n_pages,rep_types
2024030402780771,2A1509299,RCT,2,N,Appendix 4G,E,2024-03-04,0 days 10:21:02,2024-03-04,0 days 10:24:34,13,['03025']
2024030402780772,6A1196725,PRM,6,Y,Voluntary Suspension,E,2024-03-04,0 days 10:22:44,2024-03-04,0 days 10:25:09,2,['09001']
2024030402780773,6A1196726,BCI,6,N,Application for quotation of securities - BCI,E,2024-03-04,0 days 10:25:19,2024-03-04,0 days 10:25:59,6,['06020']
2024030402780774,2A1509300,GRO,2,N,GRO - Monthly Redemptions and Units on Issue - Feb-24,E,2024-03-04,0 days 10:26:02,2024-03-04,0 days 10:27:59,1,['06007']
2024030402780775,3A638099,ATH,3,N,Application for quotation of securities - ATH,E,2024-03-04,0 days 10:27:52,2024-03-04,0 days 10:29:14,6,['06020']
2024030402780776,3A638100,WBT,3,N,Application for quotation of securities - WBT,E,2024-03-04,0 days 10:29:30,2024-03-04,0 days 10:29:59,6,['06020']
2024030402780777,2A1509301,SCH,2,N,mFund - Monthly Redemption Report,E,2024-03-04,0 days 10:28:54,2024-03-04,0 days 10:30:09,1,['20003']
2024030402780778,2A1509302,SCH,2,N,mFund - Units on Issue,E,2024-03-04,0 days 10:29:30,2024-03-04,0 days 10:30:24,1,['20010']
2024030402780779,2A1509303,SCH,2,N,mFund - Distribution,E,2024-03-04,0 days 10:30:02,2024-03-04,0 days 10:30:44,1,['20007']
2024030402780780,3A638101,LRK,3,N,Retraction of Cleansing Statement,E,2024-03-04,0 days 10:29:07,2024-03-04,0 days 10:31:34,1,['12008']
2024030402780781,3A638102,ATH,3,N,Notice Under Section 708A,E,2024-03-04,0 days 10:32:26,2024-03-04,0 days 10:34:04,1,['06018']
2024030402780782,6A1196727,MGU,6,Y,Trading Halt,E,2024-03-04,0 days 10:33:31,2024-03-04,0 days 10:35:49,2,['09007']
2024030402780783,3A638103,LRK,3,Y,Response to ASX Query,E,2024-03-04,0 days 10:34:10,2024-03-04,0 days 10:36:39,4,['17003']
2024030402780784,2A1509305,CTW,2,N,CitiFirst STO Instalments Dividend Final Amount,E,2024-03-04,0 days 10:38:10,2024-03-04,0 days 10:38:49,1,['18006']
2024030402780785,2A1509306,SNT,2,N,Change in substantial holding,E,2024-03-04,0 days 10:38:10,2024-03-04,0 days 10:39:39,6,['02002']
2024030402780786,2A1509307,CTW,2,N,CitiFirst STO Instalments Dividend Final Amount Update,E,2024-03-04,0 days 10:41:53,2024-03-04,0 days 10:42:59,1,['18006']
2024030402780787,2A1509308,CTW,2,N,CitiFirst STO Instalment MINIs Dividend Final Amount,E,2024-03-04,0 days 10:42:37,2024-03-04,0 days 10:43:19,1,['18006']
2024030402780788,2A1509309,CTW,2,N,CitiFirst STO SFIs Dividend Final Amount,E,2024-03-04,0 days 10:43:34,2024-03-04,0 days 10:45:29,1,['18006']
2024030402780789,2A1509310,CTW,2,N,CitiFirst ORG SFIs Dividend,E,2024-03-04,0 days 10:44:36,2024-03-04,0 days 10:46:19,1,['18006']
2024030402780790,2A1509311,UCM,2,N,Application for quotation of securities - UCM,E,2024-03-04,0 days 10:45:12,2024-03-04,0 days 10:46:59,6,['06020']
2024030402780791,2A1509314,CTW,2,N,CitiFirst COL SFIs Dividend,E,2024-03-04,0 days 10:45:44,2024-03-04,0 days 10:47:14,1,['18006']
2024030402780792,2A1509313,CTW,2,N,CitiFirst QUB SFIs Dividend,E,2024-03-04,0 days 10:45:17,2024-03-04,0 days 10:47:14,1,['18006']
2024030402780793,2A1509315,ANV,2,N,Next Interest Payment Date - EUR 150m EMTN due 2030,E,2024-03-04,0 days 10:45:58,2024-03-04,0 days 10:48:29,1,['10008']
2024030402780794,3A638106,AD1,3,N,Appendix 3Z - B Kavenagh,E,2024-03-04,0 days 10:46:30,2024-03-04,0 days 10:48:59,2,['02010']
2024030402780795,2A1509312,ADO,2,Y,Settlement of Ferroglobe claim,E,2024-03-04,0 days 10:45:06,2024-03-04,0 days 10:48:59,2,"['11001', '12008']"
2024030402780796,2A1509317,CBL,2,N,Change of registered office,E,2024-03-04,0 days 10:47:49,2024-03-04,0 days 10:49:09,1,['12003']
2024030402780797,3A638107,AD1,3,N,Appendix 3X - A Washington,E,2024-03-04,0 days 10:47:44,2024-03-04,0 days 10:49:14,2,['02008']
2024030402780798,2A1509316,HLS,2,N,Change of Director's Interest Notice,E,2024-03-04,0 days 10:45:04,2024-03-04,0 days 10:49:24,2,['02009']
2024030402780799,3A638104,DCL,3,N,Update - Proposed issue of securities - DCL,E,2024-03-04,0 days 10:44:30,2024-03-04,0 days 10:50:29,5,['06013']
2024030402780800,3A638105,DCL,3,N,Proposed issue of securities - DCL,E,2024-03-04,0 days 10:46:59,2024-03-04,0 days 10:51:04,5,['06013']
2024030402780801,2A1509318,MEC,2,N,Notification of cessation of securities - MEC,E,2024-03-04,0 days 10:51:09,2024-03-04,0 days 10:51:39,4,['06027']
2024030402780802,6A1196728,BOT,6,N,Application for quotation of securities - BOT,E,2024-03-04,0 days 10:53:29,2024-03-04,0 days 10:54:54,6,['06020']
2024030402780803,2A1509319,ANV,2,N,Next Interest Payment Date - HKD 610m EMTN due 2033,E,2024-03-04,0 days 10:52:51,2024-03-04,0 days 10:55:54,1,"['10008', '10009']"
2024030402780804,6A1196729,BOT,6,N,Section 708A(5)(e) Notice,E,2024-03-04,0 days 10:58:53,2024-03-04,0 days 10:59:49,2,['06018']
2024030402780805,2A1509320,BAO,2,N,Number of Outstanding Units and Redemptions,E,2024-03-04,0 days 10:54:28,2024-03-04,0 days 11:00:04,1,['06007']
2024030402780806,2A1509322,GOO,2,Y,GOOD - February 2024 Distribution Final,E,2024-03-04,0 days 11:03:36,2024-03-04,0 days 11:06:59,2,"['10006', '10001', '10002', '10003']"
2024030402780807,6A1196730,SCT,6,N,Change of Share Registry,E,2024-03-04,0 days 11:05:15,2024-03-04,0 days 11:07:04,2,['12004']
2024030402780808,2A1509323,CIA,2,N,Director Appointment - Ronnie Beevor,E,2024-03-04,0 days 11:05:08,2024-03-04,0 days 11:07:54,2,['12001']
2024030402780809,3A638109,NVQ,3,Y,Placement - Develop AI Capabilities for Carbon Central,E,2024-03-04,0 days 10:56:51,2024-03-04,0 days 11:08:34,5,['06003']
2024030402780810,3A638108,NVQ,3,N,Proposed issue of securities - NVQ,E,2024-03-04,0 days 10:50:20,2024-03-04,0 days 11:08:49,6,['06013']
2024030402780811,2A1509324,PSQ,2,N,Change in substantial holding,E,2024-03-04,0 days 11:07:47,2024-03-04,0 days 11:08:54,7,['02002']
2024030402780812,3A638110,IFL,3,N,Initial Director's Interest Notice,E,2024-03-04,0 days 11:08:33,2024-03-04,0 days 11:10:14,2,['02008']
2024030402780813,3A638111,SBM,3,N,Presentation to investors at PDAC Conference,E,2024-03-04,0 days 11:07:19,2024-03-04,0 days 11:11:54,36,['03026']
2024030402780814,2A1509325,AAU,2,N,Application for quotation of securities - AAU,E,2024-03-04,0 days 11:13:18,2024-03-04,0 days 11:13:54,6,['06020']
2024030402780815,2A1509326,AAU,2,N,Cleansing Statement,E,2024-03-04,0 days 11:15:02,2024-03-04,0 days 11:16:29,1,['06018']
2024030402780816,3A638112,PAR,3,N,Initial Director's Interest Notice,E,2024-03-04,0 days 11:18:14,2024-03-04,0 days 11:20:09,2,['02008']
2024030402780817,2A1509327,RMD,2,N,Statement of CDIs on issue - RMD,E,2024-03-04,0 days 11:25:22,2024-03-04,0 days 11:26:14,3,['06007']
2024030402780818,6A1196732,JAV,6,Y,Security Class Reinstatement to Quotation,E,2024-03-04,0 days 11:29:38,2024-03-04,0 days 11:32:59,1,['09002']
2024030402780819,6A1196733,PMT,6,N,Statement of CDIs on issue - PMT,E,2024-03-04,0 days 11:35:15,2024-03-04,0 days 11:35:44,4,['06007']
2024030402780820,2A1509328,QVE,2,N,Weekly Net Tangible Asset Backing,E,2024-03-04,0 days 11:37:17,2024-03-04,0 days 11:40:14,2,['03016']
2024030402780821,2A1509330,GCI,2,N,Net Tangible Asset Backing,E,2024-03-04,0 days 11:45:25,2024-03-04,0 days 11:46:09,1,['03016']
2024030402780822,2A1509329,UCM,2,N,Change of Director's Interest Notice - Phillips,E,2024-03-04,0 days 11:45:19,2024-03-04,0 days 11:46:10,3,['02009']
2024030402780823,6A1196734,ADX,6,Y,Welchau Gas Exploration Well Update - Report No 2,E,2024-03-04,0 days 11:46:22,2024-03-04,0 days 11:47:49,5,['11001']
2024030402780824,3A638113,DVR,3,N,Removal from Official List,E,2024-03-04,0 days 11:47:27,2024-03-04,0 days 11:51:19,1,['09003']
2024030402780825,3A638114,OPT,3,Y,Opthea Corporate Presentation - March 2024,E,2024-03-04,0 days 11:50:10,2024-03-04,0 days 11:51:49,30,['03026']
2024030402780826,6A1196735,AZS,6,Y,Scheme Meeting and Transaction Booklet,E,2024-03-04,0 days 11:46:20,2024-03-04,0 days 11:53:04,292,"['01012', '01007']"
2024030402780827,6A1196736,EFE,6,N,Half Yearly Report and Accounts,E,2024-03-04,0 days 11:57:24,2024-03-04,0 days 12:00:39,18,"['03009', '03010', '03015', '03019']"
2024030402780828,2A1509331,TGF,2,N,Estimated Weekly NTA as of 01 March 2024,E,2024-03-04,0 days 11:58:51,2024-03-04,0 days 12:00:44,1,['03016']
2024030402780829,2A1509332,UCM,2,N,Change of Director's Interest Notice - Meng,E,2024-03-04,0 days 12:01:17,2024-03-04,0 days 12:02:24,2,['02009']
2024030402780830,2A1509333,MQG,2,N,Notification of cessation of securities - MQG,E,2024-03-04,0 days 12:08:12,2024-03-04,0 days 12:08:34,4,['06027']
2024030402780831,6A1196737,EMR,6,N,Change in substantial holding,E,2024-03-04,0 days 12:00:44,2024-03-04,0 days 12:10:09,10,['02002']
2024030402780832,3A638116,NOV,3,N,Notification regarding unquoted securities - NOV,E,2024-03-04,0 days 12:10:50,2024-03-04,0 days 12:11:34,9,['06021']
2024030402780833,2A1509334,DXS,2,N,Change in substantial holding,E,2024-03-04,0 days 12:10:37,2024-03-04,0 days 12:13:49,95,['02002']
2024030402780834,6A1196738,IGO,6,N,Ceasing to be a substantial holder,E,2024-03-04,0 days 12:12:59,2024-03-04,0 days 12:14:49,43,['02003']
2024030402780835,2A1509335,LPI,2,Y,Court Approves Scheme,E,2024-03-04,0 days 12:15:00,2024-03-04,0 days 12:19:24,2,['01012']
2024030402780836,2A1509336,ELD,2,N,Key Dates 2024,E,2024-03-04,0 days 12:19:45,2024-03-04,0 days 12:21:59,1,"['03027', '08006', '10001', '10002']"
2024030402780837,3A638117,SBM,3,N,Ceasing to be a substantial holder,E,2024-03-04,0 days 12:23:30,2024-03-04,0 days 12:25:09,2,['02003']
2024030402780838,2A1509337,EMS,2,N,Financial Report for the half year ended 31 December 2023,E,2024-03-04,0 days 12:25:16,2024-03-04,0 days 12:27:14,28,"['03009', '03010', '03015', '03019']"
2024030402780839,2A1509338,STM,2,N,Becoming a substantial holder,E,2024-03-04,0 days 12:25:55,2024-03-04,0 days 12:28:29,4,['02001']
2024030402780840,2A1509339,CAM,2,N,Net Tangible Asset Backing 1 March 2024,E,2024-03-04,0 days 12:26:43,2024-03-04,0 days 12:28:55,1,['03016']
2024030402780841,3A638083,QGL,3,N,Briefing to US Agencies EXIM Bank and DoE,E,2024-03-04,0 days 09:13:53,2024-03-04,0 days 12:30:09,10,['03026']
2024030402780842,3A638118,ENL,3,N,Enlitic Appoints Lisa Pettigrew to Board,E,2024-03-04,0 days 12:29:03,2024-03-04,0 days 12:30:19,2,['12001']
2024030402780843,2A1509340,C7A,2,Y,Ashford Scoping Study ASX Release,E,2024-03-04,0 days 12:33:02,2024-03-04,0 days 12:35:24,10,['11001']
2024030402780844,2A1509342,EDV,2,N,Notification regarding unquoted securities - EDV,E,2024-03-04,0 days 12:35:05,2024-03-04,0 days 12:35:39,6,['06021']
2024030402780845,2A1509341,NXS,2,N,2024 Annual General Meeting - Notification of dates,E,2024-03-04,0 days 12:33:06,2024-03-04,0 days 12:36:04,1,"['08006', '12008']"
2024030402780846,2A1509343,WTN,2,N,Update - Dividend/Distribution - WTN,E,2024-03-04,0 days 12:38:36,2024-03-04,0 days 12:39:54,5,"['10001', '10002', '10003']"
2024030402780847,2A1509344,EDV,2,N,Change of Director's Interest Notice - Duncan Makeig,E,2024-03-04,0 days 12:39:54,2024-03-04,0 days 12:42:14,3,['02009']
2024030402780848,2A1509345,EDV,2,N,Change of Director's Interest Notice - Joanne Pollard,E,2024-03-04,0 days 12:41:52,2024-03-04,0 days 12:44:25,3,['02009']
2024030402780849,2A1509346,NAN,2,N,Change of Director's Interest Notice,E,2024-03-04,0 days 12:47:26,2024-03-04,0 days 12:48:30,2,['02009']
2024030402780850,2A1509347,SPA,2,N,Change of Director's Interest Notice - Chmiel,E,2024-03-04,0 days 12:48:34,2024-03-04,0 days 12:50:00,3,['02009']
2024030402780851,2A1509349,FPP,2,N,Amendment to FPP distribution components - December 2023,E,2024-03-04,0 days 12:53:04,2024-03-04,0 days 12:56:45,2,['10005']
2024030402780852,2A1509348,LLC,2,N,Becoming a substantial holder,E,2024-03-04,0 days 12:51:04,2024-03-04,0 days 12:58:00,5,['02001']
2024030402780853,2A1509350,NAN,2,N,Change of Director's Interest Notice,E,2024-03-04,0 days 12:58:33,2024-03-04,0 days 12:59:50,2,['02009']
2024030402780854,2A1509351,HM1,2,N,Change of Director's Interest Notice - C Cuffe,E,2024-03-04,0 days 12:59:46,2024-03-04,0 days 13:01:25,2,['02009']
2024030402780855,6A1196739,MCM,6,Y,Target's Statement,E,2024-03-04,0 days 12:51:44,2024-03-04,0 days 13:01:45,105,"['01003', '16002']"
2024030402780856,3A638119,SVR,3,N,Notification of cessation of securities - SVR,E,2024-03-04,0 days 13:02:01,2024-03-04,0 days 13:02:35,4,['06027']
2024030402780857,2A1509352,PCI,2,N,Daily Net Tangible Asset Statement,E,2024-03-04,0 days 13:02:11,2024-03-04,0 days 13:03:05,1,['03016']
2024030402780858,2A1509353,BXB,2,N,Change of Director's Interest Notice,E,2024-03-04,0 days 13:03:12,2024-03-04,0 days 13:04:30,4,['02009']
2024030402780859,2A1509355,PML,2,N,mFund Notice - Change in Buy/Sell Spread - PML01,E,2024-03-04,0 days 13:29:37,2024-03-04,0 days 13:33:00,1,['20009']
2024030402780860,2A1509356,PML,2,N,mFund Notice - Change in Buy/Sell Spread - PML02,E,2024-03-04,0 days 13:33:12,2024-03-04,0 days 13:35:05,1,['20009']
2024030402780861,2A1509354,RVS,2,Y,Update on Strategic Process and Financing,E,2024-03-04,0 days 13:14:52,2024-03-04,0 days 13:39:25,2,['11001']
2024030402780862,2A1509357,KLS,2,N,Change of Director's Interest Notice (McArthur),E,2024-03-04,0 days 13:39:58,2024-03-04,0 days 13:41:15,2,['02009']
2024030402780863,2A1509358,FEM,2,N,FEMX - Monthly redemption & units on issue - February 2024,E,2024-03-04,0 days 13:41:57,2024-03-04,0 days 13:43:30,1,"['03016', '06007']"
2024030402780864,2A1509359,FDE,2,N,FDEM - Monthly redemption & units on issue - February 2024,E,2024-03-04,0 days 13:43:05,2024-03-04,0 days 13:44:45,1,"['03016', '06007']"
2024030402780865,2A1509361,FIL,2,N,mFund - Monthly Redemption Report,E,2024-03-04,0 days 13:44:22,2024-03-04,0 days 13:47:00,1,['20003']
2024030402780866,2A1509360,CBA,2,N,259C - March 2024,E,2024-03-04,0 days 13:44:44,2024-03-04,0 days 13:47:15,6,['06009']
2024030402780867,2A1509362,DDR,2,N,Change of Director's Interest Notice - LR,E,2024-03-04,0 days 13:53:21,2024-03-04,0 days 13:54:30,2,['02009']
2024030402780868,2A1509363,MOT,2,N,Daily Fund Update,E,2024-03-04,0 days 13:47:19,2024-03-04,0 days 13:55:20,1,['03016']
2024030402780869,3A638120,NWL,3,N,Initial Director's Interest Notice,E,2024-03-04,0 days 13:56:49,2024-03-04,0 days 13:59:20,2,['02008']
2024030402780870,6A1196740,SIH,6,Y,Underground Mining Study Demonstrates Potential to Add Value,E,2024-03-04,0 days 13:58:36,2024-03-04,0 days 14:01:50,12,['11001']
2024030402780871,2A1509365,MXT,2,N,Daily Fund Update,E,2024-03-04,0 days 14:16:10,2024-03-04,0 days 14:17:25,1,['03016']
2024030402780872,6A1196741,ADG,6,N,Update - Notification regarding unquoted securities - ADG,E,2024-03-04,0 days 14:05:03,2024-03-04,0 days 14:18:00,5,['06021']
2024030402780873,2A1509364,MAF,2,N,Change in substantial holding,E,2024-03-04,0 days 14:15:01,2024-03-04,0 days 14:18:15,5,['02002']
2024030402780874,6A1196742,VAL,6,Y,High-Impact Critical Minerals Exploration Presentation PDAC,E,2024-03-04,0 days 14:20:56,2024-03-04,0 days 14:25:00,37,"['03026', '08006']"
2024030402780875,2A1509367,SCG,2,N,Notice of Annual General Meeting,E,2024-03-04,0 days 14:24:40,2024-03-04,0 days 14:27:10,20,"['08001', '08004']"
2024030402780876,2A1509368,CUP,2,N,Ceasing to be a substantial holder from RYD,E,2024-03-04,0 days 14:22:59,2024-03-04,0 days 14:27:10,2,['02003']
2024030402780877,3A638121,RWC,3,N,Notification regarding unquoted securities - RWC,E,2024-03-04,0 days 14:26:28,2024-03-04,0 days 14:27:15,5,['06021']
2024030402780878,6A1196743,LSR,6,Y,Response to ASX Query,E,2024-03-04,0 days 14:29:13,2024-03-04,0 days 14:33:00,6,['17003']
2024030402780879,2A1509370,ATM,2,N,Statement of CDIs on issue - ATM,E,2024-03-04,0 days 14:36:39,2024-03-04,0 days 14:40:40,2,['06007']
2024030402780880,2A1509371,HNG,2,N,Application for quotation of securities - HNG,E,2024-03-04,0 days 14:45:39,2024-03-04,0 days 14:46:20,6,['06020']
2024030402780881,3A638122,NOV,3,N,Application for quotation of securities - NOV,E,2024-03-04,0 days 14:48:08,2024-03-04,0 days 14:48:55,8,['06020']
2024030402780882,2A1509372,HNG,2,N,Cleansing Notice,E,2024-03-04,0 days 14:48:58,2024-03-04,0 days 14:50:10,1,['06018']
2024030402780883,2A1509373,SNL,2,N,Change of Director's Interest Notice,E,2024-03-04,0 days 14:49:44,2024-03-04,0 days 14:50:55,3,['02009']
2024030402780884,2A1509374,OLI,2,N,Change of Director's Interest Notice,E,2024-03-04,0 days 14:49:41,2024-03-04,0 days 14:51:15,3,['02009']
2024030402780885,2A1509376,STO,2,N,Change of Director's Interest Notice,E,2024-03-04,0 days 14:53:48,2024-03-04,0 days 14:55:00,2,['02009']
2024030402780886,2A1509377,CMG,2,N,Presentation - Critical Minerals & Energy Investment Conf,E,2024-03-04,0 days 14:55:01,2024-03-04,0 days 14:57:25,33,['03026']
2024030402780887,2A1509378,RF1,2,N,Notification of cessation of securities - RF1,E,2024-03-04,0 days 14:56:46,2024-03-04,0 days 14:57:30,6,['06027']
2024030402780888,3A638124,RMY,3,N,Notification of cessation of securities - RMY,E,2024-03-04,0 days 14:59:12,2024-03-04,0 days 15:00:00,4,['06027']
2024030402780889,3A638123,WPR,3,N,Change in substantial holding,E,2024-03-04,0 days 14:58:44,2024-03-04,0 days 15:00:05,12,['02002']
2024030402780890,2A1509379,UCM,2,N,Change in substantial holding - Jetan,E,2024-03-04,0 days 15:01:17,2024-03-04,0 days 15:02:15,2,['02002']
2024030402780891,3A638125,WPR,3,N,Ceasing to be a substantial holder,E,2024-03-04,0 days 15:00:45,2024-03-04,0 days 15:02:30,6,['02003']
2024030402780892,2A1509380,HNG,2,N,Change of Director's Interest Notice- Steve Doyle,E,2024-03-04,0 days 15:04:24,2024-03-04,0 days 15:05:40,2,['02009']
2024030402780893,3A638126,RMY,3,N,Final Director's Interest Notice,E,2024-03-04,0 days 15:04:46,2024-03-04,0 days 15:06:20,2,['02010']
2024030402780894,2A1509381,WBC,2,N,Westpac Self-Funding Instalments over securities in QBE,E,2024-03-04,0 days 15:03:41,2024-03-04,0 days 15:07:10,1,['18006']
2024030402780895,2A1509384,VTS,2,N,Outstanding ETF Securities Announcement,E,2024-03-04,0 days 15:08:16,2024-03-04,0 days 15:12:25,2,['06007']
2024030402780896,2A1509383,VAS,2,N,Outstanding ETF Securities Announcement,E,2024-03-04,0 days 15:06:13,2024-03-04,0 days 15:13:05,3,['06007']
2024030402780897,2A1509385,VVL,2,N,Outstanding ETF Securities Announcement,E,2024-03-04,0 days 15:09:49,2024-03-04,0 days 15:13:45,2,['06007']
2024030402780898,6A1196744,OMH,6,N,Investor Presentation - 6 March 2024,E,2024-03-04,0 days 15:11:32,2024-03-04,0 days 15:13:50,1,['14014']
2024030402780899,3A638127,LIC,3,N,Change of Director's Interest Notice,E,2024-03-04,0 days 15:15:48,2024-03-04,0 days 15:20:05,3,['02009']
2024030402780900,2A1509412,INI,2,N,Half Yearly Report and Accounts,E,2024-03-04,0 days 15:18:51,2024-03-04,0 days 15:22:15,15,"['03009', '03010', '03015', '03019']"
2024030402780901,2A1509413,NWS,2,N,Statement of CDIs on issue - NWS,E,2024-03-04,0 days 15:20:46,2024-03-04,0 days 15:22:35,3,['06007']
2024030402780902,2A1509414,NBI,2,N,Daily NTA for 01.03.2024,E,2024-03-04,0 days 15:20:38,2024-03-04,0 days 15:23:05,1,['03016']
2024030402780903,2A1509415,INE,2,N,Half Yearly Report and Accounts,E,2024-03-04,0 days 15:21:17,2024-03-04,0 days 15:24:15,15,"['03009', '03010', '03015', '03019']"
2024030402780904,2A1509417,SNC,2,N,Perth Shareholder Presentation Invitation - 14 March 2024,E,2024-03-04,0 days 15:21:55,2024-03-04,0 days 15:24:35,1,['12008']
2024030402780905,2A1509416,RNU,2,N,MSP and PDAC Presentation,E,2024-03-04,0 days 15:21:55,2024-03-04,0 days 15:25:15,14,['03026']
2024030402780906,2A1509418,IIG,2,N,Half Yearly Report and Accounts,E,2024-03-04,0 days 15:23:05,2024-03-04,0 days 15:25:25,16,"['03009', '03010', '03015', '03019']"
2024030402780907,2A1509419,CIN,2,N,Net Tangible Asset Backing,E,2024-03-04,0 days 15:24:24,2024-03-04,0 days 15:26:00,1,['03016']
2024030402780908,2A1509421,RAD,2,N,Application for quotation of securities - RAD,E,2024-03-04,0 days 15:27:48,2024-03-04,0 days 15:28:55,6,['06020']
2024030402780909,2A1509420,LLC,2,N,Response to Aware Query,E,2024-03-04,0 days 15:25:21,2024-03-04,0 days 15:31:00,8,['17003']
2024030402780910,3A638128,ACL,3,N,Change in substantial holding,E,2024-03-04,0 days 15:30:38,2024-03-04,0 days 15:32:40,4,['02002']
2024030402780911,2A1509423,TNC,2,N,Notice under Listing Rule 3.10A - Restricted Shares release,E,2024-03-04,0 days 15:32:40,2024-03-04,0 days 15:34:15,1,['06009']
2024030402780912,2A1509422,IIS,2,N,Half Yearly Report and Accounts,E,2024-03-04,0 days 15:31:41,2024-03-04,0 days 15:36:50,15,"['03009', '03010', '03015', '03019']"
